,0
11395,0
11396,1
11397,0
11398,0
11399,1
11400,0
11401,2
11402,2
11403,0
11404,0
11405,0
11406,0
11407,1
11408,1
11409,1
11410,1
11411,1
11412,1
11413,0
11414,0
11415,2
11416,1
11417,0
11418,0
11419,0
11420,0
11421,0
11422,2
11423,0
11424,0
11425,1
11426,0
11427,0
11428,0
11429,1
11430,0
11431,0
11432,0
11433,1
11434,1
11435,1
11436,0
11437,0
11438,0
11439,1
11440,1
11441,0
11442,1
11443,0
11444,1
11445,1
11446,1
11447,0
11448,2
11449,0
11450,0
11451,0
11452,1
11453,1
11454,1
11455,3
11456,1
11457,2
11458,1
11459,0
11460,0
11461,0
11462,1
11463,1
11464,0
11465,1
11466,0
11467,1
11468,1
11469,1
11470,1
11471,0
11472,0
11473,1
11474,1
11475,1
11476,2
11477,1
11478,0
11479,0
11480,0
11481,1
11482,0
11483,2
11484,1
11485,1
11486,1
11487,1
11488,2
11489,1
11490,1
11491,1
11492,0
11493,2
11494,1
11495,1
11496,0
11497,1
11498,1
11499,1
11500,1
11501,1
11502,1
11503,1
11504,0
11505,0
11506,2
11507,1
11508,1
11509,0
11510,1
11511,1
11512,1
11513,0
11514,1
11515,0
11516,1
11517,1
11518,0
11519,1
11520,1
11521,1
11522,1
11523,0
11524,0
11525,0
11526,0
11527,1
11528,0
11529,1
11530,1
11531,1
11532,1
11533,0
11534,1
11535,1
11536,0
11537,0
11538,0
11539,2
11540,1
11541,1
11542,1
11543,0
11544,0
11545,0
11546,1
11547,1
11548,0
11549,1
11550,4
11551,0
11552,1
11553,0
11554,0
11555,1
11556,1
11557,1
11558,1
11559,0
11560,0
11561,0
11562,0
11563,0
11564,0
11565,1
11566,0
11567,1
11568,1
11569,0
11570,1
11571,1
11572,1
11573,1
11574,2
11575,1
11576,0
11577,1
11578,0
11579,0
11580,0
11581,1
11582,1
11583,1
11584,1
11585,0
11586,2
11587,0
11588,1
11589,3
11590,0
11591,2
11592,1
11593,0
11594,1
11595,1
11596,1
11597,1
11598,1
11599,1
11600,1
11601,0
11602,1
11603,1
11604,0
11605,0
11606,1
11607,2
11608,1
11609,1
11610,0
11611,0
11612,1
11613,1
11614,1
11615,0
11616,1
11617,1
11618,0
11619,0
11620,1
11621,1
11622,1
11623,1
11624,0
11625,1
11626,3
11627,1
11628,1
11629,0
11630,0
11631,1
11632,1
11633,1
11634,0
11635,2
11636,1
11637,0
11638,1
11639,1
11640,1
11641,0
11642,1
11643,1
11644,0
11645,0
11646,0
11647,1
11648,1
11649,0
11650,0
11651,0
11652,2
11653,0
11654,1
11655,1
11656,0
11657,0
11658,0
11659,1
11660,0
11661,0
11662,1
11663,0
11664,1
11665,1
11666,0
11667,0
11668,0
11669,0
11670,1
11671,0
11672,1
11673,1
11674,1
11675,1
11676,1
11677,0
11678,0
11679,1
11680,1
11681,0
11682,1
11683,0
11684,0
11685,1
11686,2
11687,2
11688,0
11689,1
11690,2
11691,1
11692,0
11693,0
11694,1
11695,0
11696,0
11697,0
11698,3
11699,1
11700,1
11701,0
11702,0
11703,0
11704,1
11705,1
11706,0
11707,0
11708,1
11709,1
11710,1
11711,1
11712,2
11713,1
11714,1
11715,1
11716,1
11717,1
11718,1
11719,2
11720,0
11721,1
11722,1
11723,0
11724,0
11725,1
11726,0
11727,1
11728,1
11729,1
11730,0
11731,1
11732,1
11733,0
11734,0
11735,1
11736,1
11737,1
11738,1
11739,1
11740,1
11741,1
11742,1
11743,1
11744,0
11745,1
11746,1
11747,1
11748,1
11749,1
11750,1
11751,1
11752,0
11753,0
11754,0
11755,1
11756,1
11757,0
11758,1
11759,1
11760,0
11761,1
11762,1
11763,1
11764,0
11765,1
11766,0
11767,0
11768,0
11769,0
11770,1
11771,1
11772,0
11773,1
11774,1
11775,1
11776,0
11777,1
11778,1
11779,0
11780,1
11781,1
11782,1
11783,1
11784,1
11785,1
11786,0
11787,0
11788,0
11789,2
11790,0
11791,1
11792,2
11793,1
11794,0
11795,1
11796,1
11797,1
11798,1
11799,1
11800,1
11801,0
11802,1
11803,1
11804,0
11805,1
11806,1
11807,0
11808,1
11809,0
11810,0
11811,1
11812,1
11813,0
11814,2
11815,0
11816,1
11817,1
11818,1
11819,0
11820,1
11821,0
11822,1
11823,1
11824,1
11825,0
11826,1
11827,1
11828,0
11829,0
11830,0
11831,1
11832,1
11833,0
11834,1
11835,0
11836,1
11837,2
11838,0
11839,0
11840,0
11841,1
11842,1
11843,0
11844,2
11845,1
11846,1
11847,0
11848,1
11849,1
11850,0
11851,0
11852,1
11853,1
11854,0
11855,1
11856,1
11857,1
11858,1
11859,0
11860,1
11861,1
11862,2
11863,1
11864,0
11865,1
11866,1
11867,1
11868,1
11869,0
11870,0
11871,1
11872,1
11873,0
11874,0
11875,2
11876,1
11877,1
11878,1
11879,1
11880,1
11881,1
11882,1
11883,1
11884,0
11885,2
11886,1
11887,0
11888,1
11889,1
11890,1
11891,1
11892,0
11893,0
11894,1
11895,0
11896,0
11897,0
11898,1
11899,0
11900,1
11901,1
11902,0
11903,1
11904,1
11905,1
11906,1
11907,0
11908,1
11909,0
11910,1
11911,1
11912,1
11913,1
11914,0
11915,0
11916,0
11917,1
11918,0
11919,1
11920,1
11921,1
11922,2
11923,1
11924,1
11925,1
11926,1
11927,0
11928,1
11929,2
11930,0
11931,1
11932,0
11933,2
11934,2
11935,0
11936,2
11937,1
11938,1
11939,1
11940,0
11941,1
11942,0
11943,0
11944,1
11945,0
11946,2
11947,0
11948,1
11949,0
11950,2
11951,1
11952,2
11953,1
11954,1
11955,0
11956,0
11957,1
11958,0
11959,1
11960,1
11961,1
11962,1
11963,1
11964,1
11965,1
11966,1
11967,1
11968,0
11969,1
11970,1
11971,3
11972,0
11973,0
11974,0
11975,1
11976,1
11977,1
11978,1
11979,1
11980,1
11981,1
11982,0
11983,3
11984,0
11985,0
11986,0
11987,2
11988,0
11989,1
11990,0
11991,0
11992,1
11993,0
11994,0
11995,1
11996,3
11997,0
11998,0
11999,0
12000,0
12001,0
12002,1
12003,1
12004,1
12005,1
12006,1
12007,1
12008,2
12009,1
12010,1
12011,1
12012,0
12013,1
12014,0
12015,1
12016,1
12017,1
12018,1
12019,1
12020,1
12021,0
12022,0
12023,0
12024,1
12025,0
12026,1
12027,0
12028,3
12029,0
12030,1
12031,2
12032,0
12033,0
12034,0
12035,0
12036,3
12037,1
12038,1
12039,1
12040,2
12041,1
12042,1
12043,1
12044,1
12045,1
12046,0
12047,0
12048,1
12049,0
12050,1
12051,1
12052,3
12053,1
12054,2
12055,0
12056,1
12057,0
12058,1
12059,0
12060,0
12061,3
12062,0
12063,0
12064,1
12065,0
12066,1
12067,0
12068,1
12069,1
12070,0
12071,1
12072,0
12073,1
12074,0
12075,0
12076,0
12077,0
12078,1
12079,1
12080,0
12081,1
12082,1
12083,1
12084,0
12085,0
12086,3
12087,1
12088,1
12089,0
12090,0
12091,0
12092,1
12093,0
12094,1
12095,0
12096,0
12097,1
12098,1
12099,1
12100,0
12101,0
12102,0
12103,1
12104,1
12105,1
12106,1
12107,0
12108,1
12109,1
12110,0
12111,0
12112,0
12113,0
12114,1
12115,0
12116,2
12117,1
12118,1
12119,0
12120,0
12121,1
12122,0
12123,1
12124,1
12125,3
12126,1
12127,0
12128,1
12129,1
12130,0
12131,0
12132,1
12133,1
12134,1
12135,1
12136,1
12137,1
12138,1
12139,0
12140,0
12141,0
12142,0
12143,0
12144,0
12145,1
12146,0
12147,1
12148,1
12149,1
12150,1
12151,1
12152,0
12153,0
12154,1
12155,0
12156,1
12157,2
12158,1
12159,1
12160,1
12161,2
12162,1
12163,0
12164,1
12165,0
12166,0
12167,1
12168,3
12169,1
12170,0
12171,1
12172,0
12173,1
12174,1
12175,0
12176,1
12177,0
12178,0
12179,1
12180,1
12181,1
12182,0
12183,1
12184,1
12185,1
12186,0
12187,1
12188,1
12189,1
12190,0
12191,0
12192,0
12193,0
12194,1
12195,0
12196,1
12197,1
12198,1
12199,0
12200,0
12201,2
12202,1
12203,0
12204,1
12205,1
12206,1
12207,0
12208,0
12209,1
12210,1
12211,1
12212,0
12213,1
12214,1
12215,2
12216,0
12217,1
12218,1
12219,0
12220,0
12221,1
12222,1
12223,1
12224,0
12225,0
12226,0
12227,0
12228,0
12229,0
12230,1
12231,0
12232,1
12233,1
12234,1
12235,0
12236,1
12237,1
12238,0
12239,1
12240,1
12241,1
12242,1
12243,0
12244,0
12245,1
12246,1
12247,1
12248,2
12249,0
12250,1
12251,0
12252,0
12253,0
12254,0
12255,0
12256,1
12257,1
12258,1
12259,1
12260,0
12261,1
12262,1
12263,0
12264,0
12265,1
12266,1
12267,1
12268,1
12269,0
12270,1
12271,0
12272,1
12273,2
12274,1
12275,1
12276,1
12277,1
12278,1
12279,0
12280,0
12281,0
12282,1
12283,0
12284,2
12285,0
12286,1
12287,1
12288,0
12289,1
12290,0
12291,1
12292,1
12293,0
12294,1
12295,1
12296,0
12297,1
12298,1
12299,1
12300,0
12301,1
12302,0
12303,0
12304,1
12305,0
12306,1
12307,0
12308,0
12309,0
12310,1
12311,1
12312,0
12313,0
12314,1
12315,0
12316,0
12317,0
12318,0
12319,1
12320,0
12321,0
12322,1
12323,1
12324,0
12325,3
12326,1
12327,1
12328,0
12329,2
12330,0
12331,0
12332,1
12333,0
12334,0
12335,2
12336,1
12337,0
12338,1
12339,0
12340,1
12341,1
12342,0
12343,0
12344,3
12345,1
12346,0
12347,1
12348,0
12349,1
12350,1
12351,1
12352,0
12353,0
12354,0
12355,1
12356,1
12357,1
12358,1
12359,1
12360,1
12361,1
12362,0
12363,1
12364,1
12365,0
12366,1
12367,0
12368,1
12369,1
12370,1
12371,0
12372,2
12373,1
12374,0
12375,1
12376,2
12377,0
12378,1
12379,1
12380,0
12381,0
12382,0
12383,1
12384,1
12385,1
12386,0
12387,1
12388,0
12389,0
12390,1
12391,1
12392,1
12393,1
12394,1
12395,0
12396,1
12397,1
12398,1
12399,1
12400,0
12401,1
12402,1
12403,1
12404,0
12405,0
12406,1
12407,0
12408,1
12409,1
12410,0
12411,1
12412,1
12413,1
12414,0
12415,1
12416,1
12417,0
12418,0
12419,0
12420,0
12421,0
12422,1
12423,1
12424,0
12425,1
12426,0
12427,0
12428,1
12429,0
12430,0
12431,2
12432,2
12433,1
12434,1
12435,1
12436,1
12437,0
12438,1
12439,1
12440,1
12441,1
12442,1
12443,1
12444,0
12445,1
12446,0
12447,1
12448,0
12449,1
12450,0
12451,1
12452,1
12453,1
12454,0
12455,0
12456,1
12457,1
12458,0
12459,1
12460,0
12461,1
12462,1
12463,0
12464,1
12465,0
12466,0
12467,0
12468,1
12469,2
12470,0
12471,0
12472,1
12473,1
12474,1
12475,2
12476,1
12477,1
12478,1
12479,0
12480,0
12481,1
12482,1
12483,2
12484,0
12485,1
12486,3
12487,1
12488,1
12489,0
12490,0
12491,1
12492,0
12493,1
12494,0
12495,0
12496,1
12497,0
12498,0
12499,0
12500,0
12501,2
12502,1
12503,1
12504,0
12505,1
12506,1
12507,1
12508,0
12509,0
12510,1
12511,0
12512,1
12513,1
12514,0
12515,1
12516,1
12517,0
12518,0
12519,0
12520,2
12521,0
12522,1
12523,1
12524,1
12525,0
12526,1
12527,1
12528,1
12529,1
12530,1
12531,0
12532,0
12533,1
12534,1
12535,1
12536,1
12537,1
12538,2
12539,0
12540,0
12541,0
12542,1
12543,1
12544,1
12545,0
12546,1
12547,1
12548,0
12549,0
12550,0
12551,0
12552,0
12553,0
12554,2
12555,1
12556,1
12557,1
12558,0
12559,1
12560,2
12561,1
12562,0
12563,2
12564,0
12565,0
12566,1
12567,1
12568,1
12569,1
12570,1
12571,0
12572,1
12573,0
12574,1
12575,1
12576,0
12577,1
12578,0
12579,1
12580,1
12581,1
12582,1
12583,0
12584,1
12585,0
12586,1
12587,0
12588,0
12589,2
12590,1
12591,1
12592,0
12593,1
12594,1
12595,1
12596,1
12597,0
12598,1
12599,1
12600,1
12601,1
12602,1
12603,1
12604,1
12605,2
12606,1
12607,1
12608,0
12609,0
12610,1
12611,1
12612,1
12613,0
12614,0
12615,1
12616,0
12617,0
12618,0
12619,1
12620,1
12621,0
12622,1
12623,0
12624,1
12625,0
12626,1
12627,2
12628,1
12629,1
12630,1
12631,0
12632,0
12633,1
12634,1
12635,1
12636,1
12637,0
12638,1
12639,0
12640,1
12641,0
12642,2
12643,1
12644,0
12645,1
12646,1
12647,3
12648,1
12649,1
12650,1
12651,1
12652,0
12653,0
12654,1
12655,1
12656,1
12657,0
12658,1
12659,0
12660,1
12661,1
12662,1
12663,0
12664,0
12665,1
12666,0
12667,0
12668,0
12669,1
12670,1
12671,3
12672,1
12673,1
12674,1
12675,0
12676,0
12677,1
12678,1
12679,1
12680,0
12681,0
12682,1
12683,2
12684,0
12685,1
12686,2
12687,2
12688,1
12689,1
12690,2
12691,1
12692,1
12693,0
12694,0
12695,2
12696,0
12697,1
12698,1
12699,0
12700,0
12701,0
12702,0
12703,2
12704,0
12705,1
12706,0
12707,1
12708,1
12709,0
12710,1
12711,0
12712,1
12713,0
12714,1
12715,0
12716,1
12717,0
12718,1
12719,0
12720,2
12721,2
12722,0
12723,1
12724,0
12725,1
12726,1
12727,1
12728,0
12729,0
12730,1
12731,1
12732,0
12733,0
12734,0
12735,1
12736,0
12737,1
12738,0
12739,1
12740,0
12741,1
12742,1
12743,1
12744,1
12745,0
12746,1
12747,1
12748,1
12749,0
12750,1
12751,1
12752,0
12753,0
12754,2
12755,0
12756,0
12757,0
12758,0
12759,1
12760,0
12761,0
12762,1
12763,0
12764,1
12765,0
12766,1
12767,0
12768,0
12769,1
12770,1
12771,1
12772,0
12773,0
12774,1
12775,1
12776,0
12777,0
12778,0
12779,1
12780,1
12781,2
12782,0
12783,1
12784,1
12785,0
12786,0
12787,2
12788,1
12789,1
12790,1
12791,0
12792,3
12793,1
12794,0
12795,1
12796,0
12797,0
12798,1
12799,0
12800,0
12801,1
12802,1
12803,0
12804,1
12805,0
12806,0
12807,0
12808,1
12809,1
12810,0
12811,1
12812,1
12813,1
12814,1
12815,1
12816,2
12817,0
12818,1
12819,1
12820,0
12821,1
12822,1
12823,0
12824,2
12825,1
12826,1
12827,1
12828,1
12829,1
12830,0
12831,1
12832,2
12833,0
12834,2
12835,1
12836,1
12837,1
12838,1
12839,2
12840,1
12841,1
12842,1
12843,1
12844,0
12845,1
12846,1
12847,0
12848,1
12849,0
12850,1
12851,1
12852,1
12853,1
12854,1
12855,0
12856,0
12857,0
12858,1
12859,0
12860,0
12861,0
12862,0
12863,1
12864,2
12865,1
12866,0
12867,1
12868,0
12869,3
12870,0
12871,1
12872,0
12873,1
12874,0
12875,1
12876,0
12877,0
12878,1
12879,1
12880,1
12881,0
12882,2
12883,2
12884,0
12885,0
12886,1
12887,0
12888,1
12889,1
12890,1
12891,1
12892,0
12893,1
12894,1
12895,0
12896,0
12897,2
12898,1
12899,0
12900,1
12901,0
12902,1
12903,0
12904,2
12905,0
12906,0
12907,0
12908,1
12909,1
12910,1
12911,1
12912,0
12913,1
12914,0
12915,0
12916,1
12917,1
12918,1
12919,1
12920,0
12921,1
12922,1
12923,2
12924,2
12925,0
12926,0
12927,0
12928,1
12929,1
12930,0
12931,0
12932,1
12933,0
12934,0
12935,0
12936,1
12937,1
12938,0
12939,0
12940,0
12941,0
12942,0
12943,1
12944,1
12945,1
12946,0
12947,0
12948,1
12949,0
12950,0
12951,1
12952,1
12953,1
12954,0
12955,2
12956,0
12957,1
12958,1
12959,0
12960,3
12961,1
12962,1
12963,0
12964,0
12965,0
12966,0
12967,1
12968,0
12969,0
12970,1
12971,1
12972,1
12973,1
12974,1
12975,0
12976,1
12977,1
12978,0
12979,1
12980,0
12981,0
12982,1
12983,0
12984,1
12985,0
12986,0
12987,1
12988,1
12989,1
12990,1
12991,2
12992,0
12993,0
12994,0
12995,0
12996,1
12997,1
12998,1
12999,0
13000,1
13001,1
13002,0
13003,1
13004,1
13005,2
13006,4
13007,0
13008,0
13009,1
13010,1
13011,2
13012,1
13013,0
13014,0
13015,1
13016,1
13017,1
13018,1
13019,2
13020,0
13021,1
13022,1
13023,0
13024,1
13025,2
13026,0
13027,1
13028,1
13029,1
13030,5
13031,0
13032,1
13033,1
13034,1
13035,1
13036,0
13037,1
13038,1
13039,1
13040,1
13041,1
13042,0
13043,1
13044,1
13045,1
13046,1
13047,1
13048,4
13049,1
13050,0
13051,1
13052,0
13053,0
13054,0
13055,1
13056,1
13057,0
13058,1
13059,0
13060,0
13061,0
13062,1
13063,0
13064,2
13065,0
13066,2
13067,1
13068,1
13069,0
13070,0
13071,1
13072,2
13073,0
13074,0
13075,0
13076,1
13077,2
13078,1
13079,1
13080,0
13081,1
13082,2
13083,0
13084,0
13085,0
13086,0
13087,2
13088,0
13089,1
13090,0
13091,1
13092,1
13093,1
13094,1
13095,0
13096,0
13097,1
13098,1
13099,1
13100,1
13101,0
13102,0
13103,1
13104,1
13105,0
13106,1
13107,0
13108,1
13109,1
13110,0
13111,1
13112,1
13113,1
13114,1
13115,1
13116,1
13117,1
13118,1
13119,0
13120,1
13121,1
13122,0
13123,1
13124,1
13125,0
13126,1
13127,1
13128,1
13129,0
13130,1
13131,0
13132,0
13133,1
13134,1
13135,1
13136,1
13137,1
13138,1
13139,1
13140,1
13141,0
13142,1
13143,0
13144,0
13145,1
13146,0
13147,1
13148,0
13149,1
13150,1
13151,0
13152,1
13153,0
13154,0
13155,1
13156,1
13157,1
13158,0
13159,1
13160,1
13161,1
13162,0
13163,1
13164,1
13165,2
13166,1
13167,1
13168,4
13169,1
13170,0
13171,1
13172,1
13173,1
13174,0
13175,1
13176,0
13177,2
13178,1
13179,0
13180,1
13181,1
13182,0
13183,1
13184,1
13185,1
13186,1
13187,1
13188,0
13189,0
13190,0
13191,1
13192,1
13193,0
13194,1
13195,0
13196,0
13197,0
13198,0
13199,1
13200,1
13201,1
13202,0
13203,0
13204,1
13205,0
13206,0
13207,0
13208,1
13209,1
13210,0
13211,1
13212,1
13213,1
13214,1
13215,1
13216,0
13217,1
13218,0
13219,0
13220,0
13221,0
13222,1
13223,1
13224,1
13225,0
13226,0
13227,0
13228,1
13229,2
13230,1
13231,3
13232,0
13233,1
13234,1
13235,1
13236,0
13237,0
13238,1
13239,1
13240,0
13241,2
13242,0
13243,1
13244,0
13245,1
13246,0
13247,0
13248,0
13249,0
13250,1
13251,1
13252,1
13253,0
13254,1
13255,1
13256,1
13257,0
13258,0
13259,1
13260,1
13261,0
13262,2
13263,2
13264,1
13265,0
13266,3
13267,0
13268,0
13269,0
13270,1
13271,0
13272,1
13273,0
13274,0
13275,1
13276,0
13277,2
13278,1
13279,0
13280,1
13281,1
13282,1
13283,1
13284,1
13285,2
13286,1
13287,1
13288,1
13289,0
13290,0
13291,0
13292,0
13293,0
13294,0
13295,0
13296,1
13297,1
13298,0
13299,1
13300,2
13301,1
13302,0
13303,1
13304,0
13305,0
13306,2
13307,0
13308,0
13309,0
13310,1
13311,1
13312,1
13313,1
13314,0
13315,1
13316,0
13317,1
13318,1
13319,0
13320,1
13321,0
13322,1
13323,1
13324,2
13325,1
13326,4
13327,1
13328,0
13329,1
13330,0
13331,2
13332,1
13333,0
13334,1
13335,1
13336,1
13337,0
13338,2
13339,1
13340,1
13341,0
13342,1
13343,1
13344,1
13345,0
13346,0
13347,1
13348,1
13349,2
13350,1
13351,1
13352,0
13353,1
13354,0
13355,0
13356,0
13357,0
13358,1
13359,0
13360,1
13361,0
13362,1
13363,0
13364,1
13365,1
13366,0
13367,0
13368,1
13369,2
13370,1
13371,0
13372,2
13373,0
13374,1
13375,3
13376,0
13377,0
13378,0
13379,1
13380,0
13381,1
13382,1
13383,2
13384,1
13385,1
13386,0
13387,0
13388,0
13389,0
13390,1
13391,0
13392,1
13393,1
13394,0
13395,0
13396,1
13397,1
13398,1
13399,0
13400,1
13401,1
13402,0
13403,1
13404,1
13405,1
13406,1
13407,0
13408,1
13409,2
13410,0
13411,1
13412,1
13413,1
13414,1
13415,0
13416,2
13417,1
13418,0
13419,0
13420,0
13421,0
13422,1
13423,0
13424,0
13425,3
13426,1
13427,1
13428,1
13429,1
13430,1
13431,1
13432,0
13433,1
13434,1
13435,0
13436,0
13437,2
13438,1
13439,1
13440,0
13441,1
13442,1
13443,2
13444,0
13445,1
13446,1
13447,1
13448,1
13449,2
13450,1
13451,0
13452,0
13453,0
13454,1
13455,0
13456,0
13457,0
13458,1
13459,1
13460,1
13461,1
13462,0
13463,1
13464,0
13465,1
13466,0
13467,1
13468,1
13469,1
13470,1
13471,1
13472,2
13473,0
13474,2
13475,3
13476,0
13477,0
13478,0
13479,0
13480,0
13481,1
13482,1
13483,0
13484,1
13485,1
13486,0
13487,1
13488,0
13489,1
13490,1
13491,0
13492,1
13493,0
13494,1
13495,1
13496,0
13497,1
13498,0
13499,1
13500,0
13501,1
13502,0
13503,1
13504,1
13505,1
13506,2
13507,1
13508,1
13509,0
13510,1
13511,1
13512,1
13513,0
13514,2
13515,1
13516,1
13517,0
13518,2
13519,0
13520,0
13521,1
13522,1
13523,0
13524,0
13525,0
13526,1
13527,1
13528,1
13529,0
13530,2
13531,1
13532,0
13533,2
13534,0
13535,2
13536,1
13537,0
13538,0
13539,1
13540,0
13541,0
13542,1
13543,1
13544,1
13545,1
13546,1
13547,1
13548,0
13549,0
13550,2
13551,0
13552,2
13553,1
13554,1
13555,1
13556,1
13557,1
13558,0
13559,0
13560,0
13561,1
13562,0
13563,1
13564,1
13565,0
13566,1
13567,1
13568,1
13569,1
13570,1
13571,4
13572,1
13573,0
13574,1
13575,1
13576,0
13577,1
13578,0
13579,1
13580,1
13581,1
13582,1
13583,1
13584,2
13585,0
13586,0
13587,1
13588,1
13589,1
13590,1
13591,0
13592,1
13593,1
13594,1
13595,0
13596,2
13597,0
13598,0
13599,0
13600,1
13601,1
13602,1
13603,1
13604,0
13605,0
13606,1
13607,1
13608,1
13609,0
13610,1
13611,1
13612,1
13613,1
13614,1
13615,1
13616,0
13617,1
13618,0
13619,0
13620,0
13621,1
13622,1
13623,1
13624,1
13625,1
13626,0
13627,2
13628,1
13629,1
13630,2
13631,0
13632,1
13633,1
13634,1
13635,1
13636,1
13637,1
13638,0
13639,1
13640,1
13641,0
13642,1
13643,0
13644,1
13645,0
13646,0
13647,0
13648,1
13649,1
13650,1
13651,1
13652,1
13653,0
13654,2
13655,1
13656,0
13657,1
13658,1
13659,0
13660,1
13661,1
13662,1
13663,1
13664,1
13665,1
13666,3
13667,0
13668,0
13669,0
13670,0
13671,1
13672,0
13673,1
13674,1
13675,0
13676,0
13677,1
13678,1
13679,0
13680,1
13681,1
13682,1
13683,1
13684,3
13685,1
13686,1
13687,1
13688,0
13689,0
13690,1
13691,0
13692,1
13693,0
13694,1
13695,0
13696,0
13697,0
13698,1
13699,2
13700,1
13701,1
13702,2
13703,1
13704,1
13705,0
13706,0
13707,0
13708,0
13709,1
13710,2
13711,1
13712,1
13713,1
13714,1
13715,2
13716,0
13717,0
13718,1
13719,0
13720,0
13721,0
13722,2
13723,1
13724,1
13725,0
13726,1
13727,1
13728,1
13729,0
13730,0
13731,0
13732,1
13733,1
13734,1
13735,0
13736,1
13737,1
13738,1
13739,1
13740,1
13741,1
13742,0
13743,0
13744,1
13745,0
13746,1
13747,1
13748,1
13749,0
13750,1
13751,0
13752,1
13753,1
13754,1
13755,1
13756,2
13757,3
13758,1
13759,0
13760,0
13761,1
13762,1
13763,1
13764,1
13765,1
13766,0
13767,0
13768,0
13769,1
13770,0
13771,0
13772,0
13773,0
13774,1
13775,2
13776,0
13777,1
13778,1
13779,0
13780,1
13781,0
13782,0
13783,1
13784,0
13785,0
13786,0
13787,0
13788,1
13789,1
13790,1
13791,0
13792,0
13793,0
13794,0
13795,0
13796,1
13797,1
13798,2
13799,1
13800,1
13801,2
13802,0
13803,1
13804,0
13805,2
13806,1
13807,1
13808,4
13809,1
13810,1
13811,1
13812,1
13813,1
13814,1
13815,0
13816,1
13817,0
13818,1
13819,2
13820,0
13821,0
13822,1
13823,3
13824,1
13825,1
13826,1
13827,1
13828,0
13829,1
13830,0
13831,2
13832,0
13833,1
13834,1
13835,1
13836,0
13837,0
13838,0
13839,1
13840,0
13841,0
13842,0
13843,1
13844,3
13845,0
13846,1
13847,0
13848,1
13849,1
13850,0
13851,1
13852,1
13853,1
13854,1
13855,2
13856,1
13857,0
13858,1
13859,1
13860,0
13861,1
13862,1
13863,0
13864,1
13865,1
13866,0
13867,1
13868,1
13869,1
13870,0
13871,0
13872,1
13873,1
13874,1
13875,0
13876,1
13877,0
13878,1
13879,0
13880,1
13881,1
13882,1
13883,0
13884,0
13885,1
13886,0
13887,0
13888,0
13889,2
13890,0
13891,0
13892,1
13893,0
13894,0
13895,0
13896,2
13897,1
13898,1
13899,1
13900,0
13901,1
13902,3
13903,1
13904,1
13905,1
13906,0
13907,1
13908,0
13909,1
13910,0
13911,0
13912,1
13913,0
13914,1
13915,0
13916,0
13917,1
13918,1
13919,1
13920,0
13921,1
13922,0
13923,1
13924,1
13925,1
13926,1
13927,0
13928,0
13929,1
13930,0
13931,1
13932,0
13933,1
13934,0
13935,1
13936,0
13937,0
13938,1
13939,0
13940,1
13941,0
13942,2
13943,1
13944,1
13945,1
13946,1
13947,1
13948,1
13949,1
13950,1
13951,1
13952,1
13953,0
13954,0
13955,0
13956,0
13957,1
13958,0
13959,2
13960,2
13961,3
13962,0
13963,1
13964,0
13965,0
13966,2
13967,2
13968,1
13969,0
13970,1
13971,1
13972,0
13973,0
13974,1
13975,0
13976,0
13977,1
13978,1
13979,0
13980,0
13981,0
13982,1
13983,0
13984,1
13985,1
13986,0
13987,1
13988,2
13989,1
13990,1
13991,0
13992,1
13993,0
13994,0
13995,1
13996,2
13997,0
13998,1
13999,0
14000,1
14001,0
14002,1
14003,0
14004,1
14005,1
14006,0
14007,1
14008,1
14009,0
14010,1
14011,0
14012,0
14013,1
14014,0
14015,1
14016,0
14017,1
14018,1
14019,0
14020,2
14021,1
14022,0
14023,0
14024,1
14025,1
14026,0
14027,1
14028,0
14029,0
14030,0
14031,1
14032,1
14033,1
14034,1
14035,3
14036,1
14037,1
14038,1
14039,0
14040,1
14041,1
14042,0
14043,0
14044,0
14045,1
14046,1
14047,0
14048,1
14049,0
14050,1
14051,0
14052,1
14053,0
14054,0
14055,0
14056,1
14057,1
14058,1
14059,0
14060,1
14061,0
14062,1
14063,0
14064,1
14065,0
14066,0
14067,2
14068,1
14069,1
14070,1
14071,0
14072,1
14073,0
14074,1
14075,1
14076,0
14077,1
14078,1
14079,0
14080,1
14081,1
14082,1
14083,1
14084,1
14085,0
14086,1
14087,1
14088,0
14089,0
14090,0
14091,2
14092,0
14093,2
14094,1
14095,2
14096,1
14097,0
14098,1
14099,0
14100,0
14101,1
14102,1
14103,0
14104,1
14105,1
14106,2
14107,0
14108,1
14109,1
14110,1
14111,0
14112,1
14113,1
14114,0
14115,0
14116,0
14117,0
14118,1
14119,1
14120,1
14121,0
14122,1
14123,1
14124,1
14125,1
14126,1
14127,0
14128,1
14129,1
14130,2
14131,0
14132,0
14133,1
14134,3
14135,1
14136,0
14137,1
14138,1
14139,0
14140,0
14141,0
14142,4
14143,0
14144,1
14145,1
14146,1
14147,1
14148,1
14149,0
14150,1
14151,1
14152,1
14153,0
14154,0
14155,1
14156,1
14157,0
14158,0
14159,0
14160,0
14161,1
14162,1
14163,3
14164,1
14165,0
14166,0
14167,0
14168,2
14169,1
14170,0
14171,0
14172,1
14173,0
14174,1
14175,2
14176,1
14177,0
14178,1
14179,0
14180,0
14181,0
14182,1
14183,1
14184,1
14185,0
14186,0
14187,1
14188,1
14189,0
14190,1
14191,0
14192,0
14193,0
